Garden Latitude,Garden Longitude,Kind,fracDate Collected,Country
42.30107199,-71.12629543,pignut,,United States
42.29994157,-71.1258635,pignut,1883.49863014,United States
42.29416781,-71.12538456,ash,,"Korea, Republic of"
42.30048815,-71.12191229,,,United States
42.29583981,-71.12214956,hemlock,,
42.3051181,-71.1225973,linden,,
42.29964212,-71.12079219,beech,,United States
42.30111232,-71.11895755,pine,,
42.29805537,-71.12096071,hickory,,
42.29559392,-71.12807224,,,China
42.29589208,-71.1221899,hemlock,,
42.29975562,-71.12569061,mockernut,,
42.29592205,-71.12212319,hemlock,,
42.3016715,-71.11766231,cherry,,
42.29596893,-71.12219314,hemlock,,
42.30009491,-71.12586568,pignut,,United States
42.29994973,-71.12573747,pignut,,United States
42.30114315,-71.11872876,pine,,
42.29859921,-71.12506976,cypress,,
42.30104814,-71.11901448,fir,,
42.29836885,-71.12193357,oak,,
42.29869838,-71.12551157,cypress,,
42.29596658,-71.12231513,hemlock,,
42.30138718,-71.12609945,silverbell,,
42.30112868,-71.11880981,pine,,
42.29837384,-71.1207612,pine,,
42.29612285,-71.12226985,hemlock,,
42.29597011,-71.13242189,maple,,
42.29885755,-71.12418196,hornbeam,1970.7890411,Canada
42.29966661,-71.12012641,spruce,,Canada
42.29770167,-71.12709889,spruce,,Canada
42.29615998,-71.12234937,hemlock,,
42.3047201,-71.1211631,sallow,,
42.29766052,-71.12711729,spruce,,Canada
42.29434525,-71.12421396,poplar,1993.66849315,China
42.2962607,-71.12246493,hemlock,,
42.30352599,-71.12121659,sourwood,,
42.30353361,-71.12124206,sourwood,,
42.29645361,-71.12271883,hemlock,,
42.29772739,-71.12823859,fir,,Russian Federation
42.29852357,-71.12517381,,,
42.2979315,-71.12108374,hemlock,,
42.29903386,-71.1211459,oak,,United States
42.29642619,-71.12272269,hemlock,,
42.29655794,-71.12273299,hemlock,,
42.30239426,-71.11761546,crabapple,,China
42.29583786,-71.12829758,,,
42.29654849,-71.12891897,maidenhair-tree,,
42.296565,-71.12863356,maidenhair-tree,,
42.29780309,-71.12100722,dogwood,,
42.30109162,-71.11889414,fir,,
42.29275464,-71.12429663,pine,,United States
42.2909497,-71.12718262,oak,,
42.29663442,-71.12262534,hemlock,,
42.29632608,-71.12568399,hemlock,,
42.29636456,-71.12570224,hemlock,,
42.30104851,-71.11910959,pine,,
42.30082941,-71.12415279,cherry,,
42.29348874,-71.12995957,maple,,
42.29315592,-71.1288621,chestnut,,China
42.29146438,-71.12701157,maidenhair-tree,,"Korea, Republic of"
42.29081454,-71.12695831,oak,,United States
42.29511801,-71.12733523,,,
42.30370116,-71.12007443,maple,,
42.29538931,-71.12756841,,,Russian Federation
42.29266582,-71.12687993,oak,,
42.29670604,-71.12270993,hemlock,,
42.29688429,-71.12267191,hemlock,,
42.29673369,-71.12277261,hemlock,,
42.2975688,-71.12270851,pine,,
42.29676175,-71.12296095,hemlock,,
42.29790426,-71.12095743,hickory,,
42.29719455,-71.12272551,hemlock,,
42.29912282,-71.12244548,yew,1989.88493151,United States
42.29723555,-71.12802768,fir,,
42.30405554,-71.12043714,maple,2005.4109589,United States
42.30491098,-71.12021761,maple,2005.4109589,United States
42.297681,-71.12965567,crabapple,,
42.30299597,-71.12358554,spruce,,
42.29698841,-71.12262694,hemlock,,
42.30046628,-71.11997278,beech,,Canada
42.29348049,-71.12557535,hawthorn,,Canada
42.29363274,-71.12567889,hawthorn,,Canada
42.29724423,-71.12281393,hemlock,,
42.30598922,-71.12199978,,,
42.29789317,-71.12098259,hemlock,,
42.29723306,-71.12275485,hemlock,,
42.2972189,-71.12262187,hemlock,,
42.29697489,-71.12268616,hemlock,,
42.29720245,-71.12262567,hemlock,,
42.30369931,-71.11974144,maple,,
42.29946221,-71.12528166,chinquapin,,United States
42.29726297,-71.12266966,hemlock,,
42.29870979,-71.12616462,birch,,
42.30111458,-71.11913238,pine,,
42.30143543,-71.12416544,birch,,Russian Federation
42.29814766,-71.12613514,pine,,
42.29386855,-71.12833694,honeylocust,,
42.29738511,-71.12770953,,,China
42.30210104,-71.12535886,sourwood,,
42.30208112,-71.12536179,sourwood,,
42.30201814,-71.12533485,sourwood,,
42.30325735,-71.12253115,maple,,
42.30351343,-71.12123273,sourwood,,
42.2983071,-71.12360879,cedar,,
42.29731566,-71.12283938,hemlock,,
42.3048993,-71.12242884,linden,,
42.29211086,-71.12796532,beech,,
42.30300146,-71.11934993,maple,2006.49863014,Japan
42.2986344,-71.12559579,oak,,
42.29791418,-71.12102864,pine,,
42.29879519,-71.12262053,hemlock,1996.73497268,China
42.3045007,-71.12145848,tree,,
42.29843379,-71.12247311,dogwood,,
42.29705155,-71.12263395,hemlock,,
42.29750014,-71.12206756,sourwood,,
42.2974717,-71.12206696,sourwood,,
42.29785474,-71.12690165,spruce,,
42.29825578,-71.1286653,fir,,Russian Federation
42.29905266,-71.12195784,maple,,Japan
42.29859311,-71.12522539,,,
42.29811263,-71.12787131,fir,,
42.29204571,-71.12688553,larch,1913.66027397,China
42.29846759,-71.12287732,beech,,
42.30053488,-71.12723004,,,
42.30316047,-71.12326886,hemlock,,
42.30362455,-71.12010932,maple,,
42.29844314,-71.12420474,cedar,,
42.29967426,-71.12296523,oak,,
42.29931077,-71.12384889,oak,,
42.29918666,-71.12348625,oak,,
42.29745439,-71.12330429,hemlock,,
42.30099491,-71.11919952,pine,,
42.30314031,-71.11964948,maple,1901.49863014,China
42.29751478,-71.12331133,hemlock,,
42.29877707,-71.12599165,oak,,
42.29744823,-71.12310103,hemlock,,
42.30321956,-71.12024385,maple,2006.49863014,Japan
42.30375672,-71.12216985,horsechestnut,,
42.29717531,-71.12271823,hemlock,,
42.29752256,-71.12807537,fir,,
42.3055822,-71.12197468,linden,,
42.30435323,-71.12322675,linden,,
42.29996667,-71.12237067,maple,,Japan
42.29393697,-71.12839165,honeylocust,,
42.30549868,-71.1220772,basswood,,United States
42.29874666,-71.12615889,oak,,
42.29925902,-71.12184872,lebanon,1959.7890411,Turkey
42.30748502,-71.12034421,lebanon,1959.7890411,Turkey
42.2995433,-71.12603097,arborvitae,,
42.29360541,-71.12535507,hawthorn,,Canada
42.30427386,-71.1233635,linden,,
42.2998324,-71.124754,oak,,
42.30241069,-71.12495087,sycamore,,
42.29734019,-71.12195211,hemlock,,
42.29727916,-71.12258825,hemlock,,
42.29677986,-71.12744305,yew,,
42.30388473,-71.12004582,maple,,
42.30418148,-71.12282688,,,
42.29674924,-71.1287651,maidenhair-tree,1995.39726027,China
42.2973067,-71.12261765,hemlock,,
42.30127368,-71.12581235,hickory,2008.32240437,United States
42.30068573,-71.12537267,oak,1985.78630137,United States
42.30143251,-71.11721723,pine,,
42.29648183,-71.12547978,hemlock,,
42.30138534,-71.12536229,walnut,,
42.29732884,-71.12267297,hemlock,,
42.29731779,-71.12265085,hemlock,,
42.30244666,-71.12486951,planetree,,
42.29729716,-71.12221851,hemlock,,
42.30264117,-71.11842723,mountain-ash,,
42.29724783,-71.12223728,hemlock,,
42.30113142,-71.12665373,silverbell,,United States
42.30178299,-71.12020489,honeylocust,,United States
42.3020804,-71.12118334,tree,,
42.29727042,-71.1224309,hemlock,,
42.2972062,-71.12293244,hemlock,,
42.30227679,-71.12148646,redbud,,
42.30251203,-71.12038984,dogwood,,
42.30099839,-71.11940889,oak,,Canada
42.30049784,-71.12511641,oak,,Canada
42.30068212,-71.12479718,oak,,Canada
42.29721322,-71.12256276,hemlock,,
42.29709537,-71.12851822,fir,,
42.29444895,-71.12952192,spruce,1910.49863014,China
42.29836186,-71.12087486,spruce,1910.49863014,China
42.2975616,-71.12471762,cypress,,
42.29727417,-71.12512389,cedar,,United States
42.29793187,-71.12813157,fir,,
42.29792122,-71.12925004,larch,,
42.29943515,-71.12560667,false-arborvitae,,
42.29722928,-71.12243699,hemlock,,
42.30350924,-71.12260611,tupelo,,United States
42.29721804,-71.12235944,hemlock,,
42.29732973,-71.12805201,fir,,
42.29329202,-71.12607292,hawthorn,1901.49863014,United States
42.3031291,-71.11937533,maple,2006.49863014,Japan
42.29900023,-71.12013255,,,
42.29871211,-71.1230727,oak,,
42.29689452,-71.12374442,hemlock,1997.49863014,China
42.29925363,-71.122915,hemlock,1997.49863014,China
42.29284176,-71.12914148,oak,,
42.29230461,-71.12866082,oak,,
42.29926075,-71.12296944,hemlock,1997.49863014,China
42.3011829,-71.1232339,elm,,
42.29719003,-71.12218588,hemlock,,
42.29521302,-71.12312226,oak,,
42.29747646,-71.12334113,hemlock,,
42.29287779,-71.12801438,pear,1919.49863014,Japan
42.29917169,-71.12300514,oak,,
42.29906718,-71.12361226,oak,,
42.29264551,-71.12923118,oak,,
42.29267072,-71.12936427,oak,,
42.29903498,-71.12020826,pine,,
42.30052363,-71.12480196,oak,,
42.29719361,-71.1224409,hemlock,,
42.29716364,-71.12250392,hemlock,,
42.29716929,-71.12255563,hemlock,,
42.29687741,-71.1228316,hemlock,1997.49863014,China
42.29935916,-71.12301269,hemlock,1997.49863014,China
42.29923992,-71.12482985,dogwood,,
42.29746241,-71.12324141,hemlock,,
42.29863461,-71.12323434,dogwood,,
42.2949959,-71.12876899,plum,,United States
42.29752995,-71.12291573,hemlock,,
42.29737659,-71.12300905,hemlock,,
42.30591551,-71.12218395,,,
42.29302076,-71.12816102,pear,1919.49863014,Japan
42.30256813,-71.1201491,maple,,Japan
42.29868607,-71.12526129,dogwood,,
42.29796624,-71.12954912,lebanon,1959.7890411,Turkey
42.29796072,-71.12942264,lebanon,1959.7890411,Turkey
42.29975812,-71.12332279,hemlock,1993.69589041,Canada
42.29114793,-71.12720596,oak,,
42.30345135,-71.11973436,,,China
42.2989687,-71.12008749,,,
42.29804719,-71.12935685,lebanon,1959.7890411,Turkey
42.29347832,-71.12624991,,,Canada
42.29748974,-71.12236891,hemlock,,
42.29877638,-71.12393963,ironwood,,
42.30249511,-71.12504466,sycamore,,
42.29863764,-71.12444182,ironwood,,
42.29723064,-71.1220156,hemlock,,
42.29188291,-71.12787483,gum,,
42.29378479,-71.124621,,,United States
42.29884429,-71.12596216,pine,,
42.29708157,-71.12258203,hemlock,,
42.30032274,-71.12582976,hickory,,
42.29720348,-71.12210078,hemlock,,
42.29712507,-71.12245979,hemlock,,
42.29765224,-71.12815465,fir,,China
42.30030032,-71.12365824,plum,,United States
42.29722556,-71.12214131,hemlock,,
42.29720635,-71.12214142,hemlock,,
42.30063309,-71.12689868,wingnut,,
42.3026619,-71.12246365,hackberry,,
42.29994015,-71.12091591,beech,,
42.30124042,-71.11822611,maple,,
42.2972311,-71.12215606,hemlock,,
42.29713575,-71.12236732,hemlock,,
42.29712473,-71.1223563,hemlock,,
42.29977858,-71.12370208,,,
42.30305355,-71.12043728,maple,2006.49863014,Japan
42.29774979,-71.12848735,fir,,
42.29417947,-71.12936746,,1975.66575342,Romania
42.29298878,-71.12893772,oak,,
42.30222866,-71.12149212,tree,,
42.29732194,-71.12224423,hemlock,,
42.2973604,-71.12225509,hemlock,,
42.29713286,-71.12232298,hemlock,,
42.29756016,-71.12768082,fir,,"Korea, Republic of"
42.29670081,-71.1244694,hemlock,1996.73497268,China
42.29730853,-71.12233672,hemlock,,
42.30142761,-71.12630707,,,China
42.29809276,-71.12857808,spruce,1911.49863014,China
42.29894738,-71.1254653,oak,,
42.29726485,-71.12240721,hemlock,,
42.29724874,-71.12251576,hemlock,,
42.2977528,-71.12698766,spruce,,United States
42.29713826,-71.12229707,hemlock,,
42.30641555,-71.12165805,tree,,
42.29728359,-71.12226294,hemlock,,
42.29714088,-71.1222601,hemlock,,
42.30376175,-71.12081563,,2006.49863014,Japan
42.29951995,-71.12529074,hickory,,
42.30474499,-71.12043441,alder,,
42.29348986,-71.12516897,hawthorn,,United States
42.29696122,-71.12606836,hemlock,,
42.29711888,-71.12224544,hemlock,,
42.29378328,-71.12948302,oak,,
42.29733663,-71.12253985,hemlock,,
42.30415437,-71.12020768,maple,,
42.29709964,-71.12223447,hemlock,,
42.29457117,-71.1232052,hornbeam,,
42.30272119,-71.1235846,hickory,,
42.29188499,-71.12688362,hickory,,
42.30326712,-71.12055169,hickory,,
42.30497084,-71.12049131,alder,,
42.29547767,-71.1229345,hackberry,,
42.30046862,-71.12223659,ash,,
42.29726536,-71.12256245,hemlock,,
42.3007114,-71.1268335,ironwood,,
42.29736912,-71.12240659,hemlock,,
42.29662479,-71.12042725,yellow-poplar,,
42.29738837,-71.12241757,hemlock,,
42.29905918,-71.12296996,oak,,
42.2991086,-71.12312111,oak,,
42.30221135,-71.12106703,maackia,,
42.2991525,-71.127762,pine,1961.83561644,Afghanistan
42.29724032,-71.12245911,hemlock,,
42.29940788,-71.12438014,oak,,
42.30066908,-71.12550296,oak,,
42.30046673,-71.123123,oak,,
42.30012742,-71.12519938,oak,,
42.29722056,-71.12228919,hemlock,,
42.29196481,-71.12824791,filbert,,
42.30368134,-71.12059261,,2006.49863014,Japan
42.30016323,-71.12508091,oak,,
42.30010142,-71.12534727,oak,,
42.29708607,-71.1222826,hemlock,,
42.30578384,-71.12235056,oak,,
42.30440667,-71.1230568,oak,,
42.30414589,-71.12290658,oak,,
42.30038723,-71.12317633,oak,,
42.29980047,-71.12061999,oak,,
42.30010412,-71.12172741,oak,,
42.29702184,-71.12614562,hemlock,,
42.29724843,-71.12242209,hemlock,,
42.30306336,-71.12306733,hemlock,1996.73770492,China
42.29916508,-71.12280622,hemlock,1996.73770492,China
42.29231321,-71.12897924,filbert,,
42.29935345,-71.12501085,oak,,
42.29983224,-71.12591649,"chestnut,",,
42.29723136,-71.12223738,hemlock,,
42.29233665,-71.12803534,oak,,United States
42.29689024,-71.12382092,hemlock,1997.49863014,China
42.29708106,-71.12242722,hemlock,,
42.30261573,-71.1244034,dogwood,,
42.29718521,-71.1223892,hemlock,,
42.29828173,-71.12587271,pine,,
42.29828473,-71.1259648,pine,,
42.29831471,-71.12608482,pine,,
42.2983489,-71.12607821,pine,,
42.29719384,-71.12251113,hemlock,,
42.30239501,-71.12204979,sassafras,,
42.29524733,-71.12583818,sassafras,,
42.30239785,-71.12212483,sassafras,,
42.2982538,-71.12587077,pine,,
42.2941977,-71.12594506,crabapple,,
42.29317263,-71.12575246,hawthorn,,United States
42.29936904,-71.12444803,pignut,,
42.29711937,-71.12322609,hemlock,1997.49863014,China
42.29905647,-71.12289001,hemlock,1997.49863014,China
42.29692059,-71.12291863,hemlock,1997.49863014,China
42.29119411,-71.12717942,chinquapin,1995.49863014,United States
42.29714474,-71.12260013,hemlock,,
42.29684049,-71.12371435,hemlock,1997.49863014,China
42.29658511,-71.12517238,hemlock,1997.49863014,China
42.30018683,-71.12209205,dogwood,,
42.29369816,-71.12958089,oak,,
42.29164039,-71.12608704,oak,,
42.29703152,-71.12238273,hemlock,,
42.30384163,-71.12293206,hickory,,
42.30662641,-71.12204511,magnolia,,United States
42.30379817,-71.12287772,hickory,,
42.30086673,-71.12606697,magnolia,,United States
42.29952302,-71.12051194,fir,1993.69589041,China
42.29385475,-71.12926378,,,
42.29912536,-71.12280485,hemlock,1996.68579235,China
42.30070779,-71.11962544,,,United States
42.29674285,-71.12558173,hemlock,1996.74043716,China
42.30311496,-71.12309672,hemlock,1996.74043716,China
42.29710335,-71.12253015,hemlock,,
42.29933201,-71.12435358,oak,,
42.29713326,-71.12244496,hemlock,,
42.29709246,-71.12255609,hemlock,,
42.30766408,-71.12093929,stewartia,,
42.29714684,-71.12240422,hemlock,,
42.29715221,-71.12236722,hemlock,,
42.29940204,-71.12310052,hemlock,1996.68579235,China
42.29348849,-71.12827286,,1995.49863014,"Korea, Republic of"
42.29301685,-71.12573676,hawthorn,1988.00273224,Canada
42.297059,-71.1223954,hemlock,,
42.30060963,-71.12291206,oak,,
42.29705073,-71.12238261,hemlock,,
42.29964393,-71.12093435,crabapple,,
42.30373724,-71.12055086,maple,,
42.30004733,-71.12180068,ash,,
42.29711365,-71.1223231,hemlock,,
42.29810472,-71.1249472,yew,,Country Unknown
42.29907275,-71.12806462,spruce,,
42.29902262,-71.12797316,spruce,,
42.29867866,-71.12799834,spruce,,
42.29791193,-71.12767677,spruce,,
42.29707509,-71.12227897,hemlock,,
42.29710801,-71.12227877,hemlock,,
42.29846024,-71.12307393,beech,,
42.29265821,-71.12854048,beech,,
42.29917614,-71.12016906,fir,,"Korea, Republic of"
42.29518987,-71.12886845,hemlock,,
42.29901065,-71.12289531,hemlock,1996.73497268,China
42.29869829,-71.12376165,,2006.49863014,Japan
42.29714674,-71.12237095,hemlock,,
42.29889204,-71.12565174,hemlock,,
42.29885481,-71.12565328,hemlock,,
42.30011369,-71.12087471,beech,,
42.29867828,-71.12563508,pine,,
42.29263939,-71.12696238,oak,,United States
42.30252077,-71.12397574,birch,,United States
42.30240544,-71.12435433,birch,,United States
42.30702044,-71.12147507,magnolia,1977.68219178,Japan
42.29887459,-71.12559343,hemlock,,
42.29884118,-71.12552094,hemlock,,
42.29698244,-71.12934022,pine,,
42.29333277,-71.12927706,hickory,,
42.29304437,-71.12885361,beech,,
42.29686973,-71.12578059,hemlock,1996.74043716,China
42.29734191,-71.127817,fir,,"Korea, Republic of"
42.29933746,-71.1230121,hemlock,1996.73497268,China
42.2998445,-71.12343825,hemlock,1996.73497268,China
42.29980736,-71.12343961,hemlock,1996.74043716,China
42.3040241,-71.12065871,maple,1950.1260274,United States
42.29331798,-71.12554099,hawthorn,1988.00273224,Canada
42.30094648,-71.12065207,catalpa,,United States
42.2932128,-71.12531699,hawthorn,,United States
42.30006878,-71.1215289,,2008.72404372,China
42.29416536,-71.12468517,hackberry,,
42.29992898,-71.12547008,beech,,
42.29771051,-71.12358739,hemlock,,
42.29850117,-71.12511442,sassafras,,
42.30064052,-71.120649,,2008.72404372,China
42.30069735,-71.12067144,,2008.72404372,China
42.29262809,-71.1282705,oak,,
42.29690687,-71.12699013,fir,,
42.30247466,-71.12089278,acacia,,
42.29712985,-71.12224168,hemlock,,
42.30259763,-71.1251378,hickory,,
42.29697347,-71.1222537,hemlock,,
42.29977766,-71.12535869,hickory,,
42.29172143,-71.12690444,hickory,,
42.29553544,-71.12305694,hackberry,,
42.30067567,-71.1222436,ash,,
42.29362777,-71.13025435,beech,,
42.30267268,-71.12527403,walnut,,
42.29861921,-71.12113983,yellow-poplar,,
42.29484365,-71.12312841,hornbeam,,
42.29521685,-71.1230171,hornbeam,,
42.29527293,-71.12323205,hornbeam,,
42.29467583,-71.12333605,hornbeam,,
42.29467465,-71.12323104,hornbeam,,
42.30534855,-71.12020108,maple,,
42.29727248,-71.12729569,spruce,1909.49863014,China
42.30146955,-71.11721158,pine,,
42.29518408,-71.12296884,oak,,
42.30224548,-71.12025739,oak,,
42.30000106,-71.12506696,oak,,
42.3005976,-71.12303719,oak,,
42.29806413,-71.12125499,hickory,,
42.30040262,-71.12696089,hickory,,
42.3005167,-71.12230977,hickory,,
42.2999538,-71.12148558,oak,,
42.30037903,-71.12328988,oak,,
42.29699845,-71.12233857,hemlock,,
42.29836522,-71.12207721,beech,,
42.29700185,-71.12590548,hemlock,1996.73770492,China
42.30241023,-71.1241399,dogwood,,
42.29700185,-71.12590548,hemlock,1996.73770492,China
42.29879365,-71.12418396,ironwood,,Croatia
42.29856726,-71.123492,ironwood,,Croatia
42.30640749,-71.12107068,cultivar,,
42.29797685,-71.12105235,pine,,
42.29697126,-71.12241635,hemlock,,
42.30058491,-71.12037747,oak,,United States
42.2940599,-71.12943457,,,
42.29841336,-71.12112488,larch,,
42.29552903,-71.12317602,hornbeam,,
42.29970803,-71.12500012,oak,,
42.29704825,-71.12246394,hemlock,,
42.29900994,-71.1226933,oak,,
42.30557756,-71.12254028,oak,,
42.30543414,-71.12249524,oak,,
42.30539803,-71.1226132,oak,,
42.29224803,-71.12559345,oak,,
42.30235739,-71.12206764,sassafras,,
42.30045286,-71.1232348,oak,,
42.29205025,-71.12551107,oak,,
42.29703893,-71.12549497,hemlock,1996.73770492,China
42.29694149,-71.1225422,hemlock,,
42.29215464,-71.12535729,oak,,United States
42.30329586,-71.12250158,maple,,
42.30241641,-71.12209869,sassafras,,
42.29702064,-71.12241236,hemlock,,
42.29682822,-71.12231001,hemlock,,
42.30172861,-71.11715482,,,
42.29243329,-71.12857136,oak,,
42.29703481,-71.12254904,hemlock,,
42.30052347,-71.12187854,,2006.49863014,Japan
42.29394987,-71.12987073,oak,,
42.29700971,-71.12242721,hemlock,,
42.29668566,-71.12235151,hemlock,,
42.29686989,-71.1228559,hemlock,,China
42.29690265,-71.12327166,hemlock,,China
42.29457921,-71.12886118,cherry,,
42.29927255,-71.12780495,oak,,
42.29654284,-71.12231171,hemlock,,
42.29702121,-71.12258608,hemlock,,
42.29645191,-71.12219766,hemlock,,
42.29699643,-71.12256036,hemlock,,
